id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,14,Glonass,23.6,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
2,22,Glonass,26.4,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
3,13,Glonass,31.6,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
4,15,Glonass,22.6,0.43,323,11,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
5,1,Glonass,31.3,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
6,23,Glonass,36.9,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
7,7,Glonass,32.9,0.43,29,15,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
8,8,Glonass,35,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
9,10,GPS,31.6,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
10,13,GPS,29.5,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
11,15,GPS,34.9,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
12,20,GPS,31.8,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
13,21,GPS,32.3,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
14,26,GPS,32.9,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
15,29,GPS,32,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
16,14,Glonass,29.4,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
17,22,Glonass,32.1,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
18,13,Glonass,31,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
19,1,Glonass,27.8,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
20,24,Glonass,22.6,0.43,322,33,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
21,23,Glonass,38.6,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
22,8,Glonass,30.6,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
23,10,GPS,34.2,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
24,13,GPS,26.9,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
25,15,GPS,36.5,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
26,16,GPS,31.7,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
27,20,GPS,32.1,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
28,21,GPS,31.5,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
29,26,GPS,34,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
30,27,GPS,24,-0.38,309,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
31,29,GPS,36.7,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
32,14,Glonass,28.7,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
33,22,Glonass,31.8,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
34,13,Glonass,31.8,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
35,1,Glonass,25.9,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
36,24,Glonass,24.3,0.43,322,33,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
37,23,Glonass,38.7,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
38,8,Glonass,28.6,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
39,10,GPS,33.9,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
40,13,GPS,27.5,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
41,15,GPS,36.9,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
42,16,GPS,30,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
43,20,GPS,31.3,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
44,21,GPS,30.7,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
45,26,GPS,34.3,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
46,29,GPS,37.8,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
47,14,Glonass,27.8,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
48,22,Glonass,30,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
49,13,Glonass,30.1,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
50,1,Glonass,30.8,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
51,24,Glonass,25.9,0.43,322,33,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
52,23,Glonass,41.4,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
53,7,Glonass,29.7,0.43,29,15,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
54,8,Glonass,34.2,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
55,10,GPS,35.8,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
56,13,GPS,31.7,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
57,15,GPS,39.7,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
58,16,GPS,33.7,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
59,20,GPS,32.6,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
60,21,GPS,33.5,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
61,25,GPS,25.9,-0.38,167,7,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
62,26,GPS,35.2,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
63,29,GPS,41.7,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
64,14,Glonass,29.7,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
65,22,Glonass,29.3,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
66,13,Glonass,30,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
67,24,Glonass,26.7,0.43,322,33,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
68,23,Glonass,42.7,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
69,7,Glonass,31.1,0.43,29,15,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
70,8,Glonass,35,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
71,10,GPS,36.5,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
72,13,GPS,32.2,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
73,15,GPS,37.6,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
74,16,GPS,33.2,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
75,20,GPS,35.1,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
76,21,GPS,34.5,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
77,26,GPS,35.7,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
78,29,GPS,40.3,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
79,14,Glonass,26.7,0.43,282,23,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
80,22,Glonass,32.1,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
81,13,Glonass,31.1,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
82,1,Glonass,25.2,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
83,23,Glonass,41.4,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
84,7,Glonass,30.1,0.43,29,15,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
85,8,Glonass,35.3,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
86,10,GPS,36.1,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
87,13,GPS,31.3,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
88,15,GPS,37.4,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
89,16,GPS,30.6,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
90,20,GPS,32.4,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
91,21,GPS,31.9,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
92,26,GPS,34.6,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
93,29,GPS,39.8,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
94,22,Glonass,30.4,0.43,87,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
95,13,Glonass,29.7,0.43,230,16,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
96,1,Glonass,28,0.43,156,45,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
97,23,Glonass,40,0.43,28,50,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
98,7,Glonass,28.1,0.43,29,15,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
99,8,Glonass,30.3,0.43,73,53,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
100,10,GPS,35.6,-0.38,205,35,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
101,13,GPS,31.4,-0.38,59,9,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
102,15,GPS,37.9,-0.38,97,25,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
103,16,GPS,30.1,-0.38,302,37,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
104,20,GPS,34,-0.38,201,63,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
105,21,GPS,32.2,-0.38,350,65,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
106,26,GPS,35.5,-0.38,265,49,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
107,29,GPS,38.4,-0.38,105,42,TORGI-GNSS-20180907T083502.998Z.gpkg,0,Control-21
