id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,2,Glonass,35,0,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
2,11,Glonass,34.1,0,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
3,1,Glonass,32.7,0,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
4,17,Glonass,32.5,0,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
5,3,GPS,42.2,0,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
6,6,GPS,31.1,0,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
7,7,GPS,31.4,0,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
8,9,GPS,35.3,0,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
9,16,GPS,31.3,0,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
10,22,GPS,35.6,0,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
11,23,GPS,39.6,0,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
12,26,GPS,34.9,0,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
13,18,Beidou,32,0,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
14,5,Galileo,33.7,0,47,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
15,24,Galileo,36,0,77,46,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
16,2,Glonass,32.6,-1.4,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
17,11,Glonass,32.6,-1.4,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
18,1,Glonass,30.7,-1.4,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
19,17,Glonass,29.4,-1.4,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
20,3,GPS,42.8,0.36,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
21,6,GPS,31.6,0.36,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
22,7,GPS,30.1,0.36,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
23,9,GPS,36.6,0.36,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
24,16,GPS,30,0.36,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
25,22,GPS,34.6,0.36,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
26,23,GPS,35.7,0.36,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
27,26,GPS,35.2,0.36,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
28,18,Beidou,32.3,0.38,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
29,22,Beidou,34.4,0.38,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
30,5,Galileo,32.2,0.4,47,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
31,24,Galileo,36.2,0.4,77,46,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
32,10,Glonass,19.1,-1.8,23,4,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
33,2,Glonass,36.1,-1.8,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
34,18,Glonass,29.7,-1.8,316,11,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
35,12,Glonass,33.2,-1.8,150,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
36,11,Glonass,38.2,-1.8,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
37,1,Glonass,32.6,-1.8,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
38,17,Glonass,30.4,-1.8,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
39,3,Glonass,20,-1.8,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
40,1,GPS,30.3,-0.13,191,26,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
41,3,GPS,40.3,-0.13,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
42,6,GPS,31.4,-0.13,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
43,7,GPS,33.3,-0.13,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
44,9,GPS,38.2,-0.13,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
45,16,GPS,32.6,-0.13,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
46,22,GPS,33.9,-0.13,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
47,23,GPS,34.8,-0.13,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
48,26,GPS,33.6,-0.13,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
49,31,GPS,32.5,-0.13,40,7,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
50,10,Glonass,21.1,-1.63,23,4,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
51,2,Glonass,37.3,-1.63,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
52,18,Glonass,30.1,-1.63,316,11,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
53,12,Glonass,30.7,-1.63,150,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
54,11,Glonass,34.7,-1.63,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
55,1,Glonass,31.6,-1.63,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
56,17,Glonass,29.3,-1.63,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
57,3,Glonass,21.5,-1.63,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
58,1,GPS,29,0.29,191,26,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
59,3,GPS,37,0.29,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
60,6,GPS,33.8,0.29,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
61,7,GPS,30.1,0.29,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
62,9,GPS,38.9,0.29,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
63,16,GPS,34.5,0.29,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
64,22,GPS,33.7,0.29,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
65,23,GPS,41.6,0.29,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
66,26,GPS,33.3,0.29,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
67,31,GPS,31.1,0.29,40,7,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
68,10,Glonass,21.5,-1.32,23,4,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
69,2,Glonass,35.8,-1.32,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
70,18,Glonass,33.9,-1.32,316,11,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
71,12,Glonass,34.1,-1.32,150,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
72,11,Glonass,36.1,-1.32,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
73,1,Glonass,33.4,-1.32,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
74,17,Glonass,28.6,-1.32,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
75,3,Glonass,22,-1.32,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
76,8,Glonass,17.4,-1.32,101,9,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
77,1,GPS,34.3,0.82,191,26,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
78,3,GPS,41.3,0.82,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
79,6,GPS,38.7,0.82,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
80,7,GPS,29.5,0.82,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
81,9,GPS,35.3,0.82,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
82,16,GPS,34.5,0.82,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
83,18,GPS,21.7,0.82,172,6,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
84,22,GPS,35,0.82,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
85,23,GPS,31.3,0.82,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
86,26,GPS,36.8,0.82,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
87,31,GPS,32.1,0.82,40,7,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
88,10,Glonass,22.8,-1.28,23,4,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
89,2,Glonass,27.3,-1.28,334,41,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
90,18,Glonass,30.9,-1.28,316,11,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
91,12,Glonass,34.4,-1.28,150,59,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
92,11,Glonass,37.7,-1.28,53,50,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
93,1,Glonass,33.6,-1.28,68,45,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
94,24,Glonass,14.1,-1.28,222,4,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
95,17,Glonass,35.9,-1.28,267,17,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
96,3,Glonass,18.9,-1.28,0,0,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
97,8,Glonass,17.4,-1.28,101,9,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
98,1,GPS,35.7,0.7,191,26,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
99,3,GPS,40.3,0.7,84,78,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
100,6,GPS,30.3,0.7,310,20,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
101,7,GPS,39.4,0.7,216,19,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
102,9,GPS,37.2,0.7,289,40,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
103,16,GPS,35.2,0.7,105,25,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
104,18,GPS,21.6,0.7,172,6,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
105,22,GPS,38.5,0.7,125,57,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
106,23,GPS,33.7,0.7,326,61,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
107,26,GPS,37,0.7,73,24,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
108,31,GPS,32.8,0.7,40,7,TORGI-GNSS-20180904T171203.098Z.gpkg,0,Control-45
