id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,14,Glonass,23.2,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
2,13,Glonass,24.4,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
3,15,Glonass,20.5,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
4,5,Glonass,25.5,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
5,20,Glonass,23,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
6,19,Glonass,21.9,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
7,3,Glonass,27.5,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
8,4,Glonass,33,1.59,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
9,1,GPS,33.8,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
10,3,GPS,36.8,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
11,9,GPS,28.9,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
12,11,GPS,30.8,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
13,14,GPS,28.7,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
14,16,GPS,21.2,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
15,17,GPS,27.3,1.68,0,0,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
16,18,GPS,24.9,1.68,177,32,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
17,22,GPS,32.4,1.68,53,74,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
18,23,GPS,30.6,1.68,277,50,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
19,26,GPS,32.1,1.68,102,14,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
20,31,GPS,32.9,1.68,46,30,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
21,14,Glonass,31.5,-0.71,108,47,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
22,13,Glonass,22,-0.71,43,28,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
23,15,Glonass,20.4,-0.71,157,27,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
24,5,Glonass,32,-0.71,303,23,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
25,20,Glonass,25.2,-0.71,302,28,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
26,19,Glonass,24.2,-0.71,234,30,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
27,3,Glonass,29.7,-0.71,70,25,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
28,4,Glonass,30.4,-0.71,2,50,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
29,1,GPS,34.6,-1.74,202,54,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
30,3,GPS,33.2,-1.74,341,64,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
31,9,GPS,25.4,-1.74,261,23,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
32,11,GPS,25.9,-1.74,202,26,TORGI-GNSS-20180907T155554.806Z.gpkg,0,Control-16
