id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,9,Glonass,32.6,-0.68,143,44,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
2,11,Glonass,34.5,-0.68,327,22,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
3,20,Glonass,29.2,-0.68,358,64,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
4,19,Glonass,35.7,-0.68,33,12,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
5,21,Glonass,38.5,-0.68,241,44,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
6,2,GPS,32.3,-0.05,88,69,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
7,6,GPS,38.2,-0.05,43,27,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
8,12,GPS,38.6,-0.05,29,68,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
9,14,GPS,26.2,-0.05,309,1,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
10,19,GPS,38.5,-0.05,54,12,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
11,24,GPS,37,-0.05,192,45,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
12,25,GPS,45.1,-0.05,317,40,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
13,29,GPS,38.3,-0.05,260,28,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
14,32,GPS,33.3,-0.05,286,3,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
15,10,Glonass,29.1,-0.68,0,0,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
16,9,Glonass,31.3,-0.68,143,44,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
17,11,Glonass,39.1,-0.68,327,22,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
18,20,Glonass,29.8,-0.68,358,64,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
19,21,Glonass,44.5,-0.68,241,44,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
20,2,GPS,34.6,-0.05,88,69,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
21,6,GPS,40.8,-0.05,43,27,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
22,12,GPS,41.6,-0.05,29,68,TORGI-GNSS-20180906T040151.267Z.gpkg,0,Control-14
