id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,5,Glonass,32.5,0,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
2,3,Glonass,34.2,0,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
3,4,Glonass,29.8,0,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
4,8,GPS,31.8,0,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
5,10,GPS,37.1,0,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
6,15,GPS,33.7,0,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
7,16,GPS,32.4,0,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
8,20,GPS,31,0,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
9,21,GPS,34,0,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
10,26,GPS,25.6,0,216,22,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
11,27,GPS,40.1,0,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
12,29,GPS,35.7,0,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
13,32,GPS,28.1,0,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
14,5,Galileo,35.3,0,158,59,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
15,5,Glonass,31.9,2.13,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
16,20,Glonass,19.9,2.13,327,29,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
17,3,Glonass,33.9,2.13,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
18,4,Glonass,28.7,2.13,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
19,8,GPS,31.2,-0.07,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
20,10,GPS,36.8,-0.07,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
21,15,GPS,34.3,-0.07,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
22,16,GPS,33.4,-0.07,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
23,20,GPS,30.9,-0.07,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
24,21,GPS,33.1,-0.07,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
25,26,GPS,23.5,-0.07,216,22,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
26,27,GPS,39.2,-0.07,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
27,29,GPS,35.3,-0.07,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
28,32,GPS,24.6,-0.07,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
29,30,Beidou,37,-0.05,0,0,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
30,5,Galileo,35.6,-0.04,158,59,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
31,18,Glonass,18.7,2.18,111,26,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
32,5,Glonass,31,2.18,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
33,20,Glonass,19.4,2.18,327,29,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
34,3,Glonass,35.5,2.18,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
35,4,Glonass,30.7,2.18,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
36,8,GPS,30.4,0,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
37,10,GPS,38,0,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
38,15,GPS,32.8,0,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
39,16,GPS,33.2,0,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
40,20,GPS,32.2,0,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
41,21,GPS,34.7,0,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
42,27,GPS,39.5,0,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
43,29,GPS,36.1,0,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
44,32,GPS,26.7,0,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
45,2,Beidou,27,0.02,119,30,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
46,5,Beidou,25.3,0.02,149,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
47,13,Beidou,21.1,0.02,98,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
48,30,Beidou,37.2,0.02,0,0,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
49,5,Galileo,37.3,-0.04,158,59,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
50,18,Glonass,26.8,2.22,111,26,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
51,5,Glonass,28.6,2.22,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
52,20,Glonass,19.6,2.22,327,29,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
53,19,Glonass,25.5,2.22,49,62,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
54,3,Glonass,26.1,2.22,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
55,4,Glonass,32,2.22,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
56,8,GPS,25.1,0.21,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
57,10,GPS,35.3,0.21,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
58,15,GPS,31.8,0.21,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
59,16,GPS,31.9,0.21,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
60,20,GPS,35.9,0.21,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
61,21,GPS,37.5,0.21,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
62,27,GPS,38.2,0.21,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
63,29,GPS,33.1,0.21,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
64,32,GPS,29.1,0.21,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
65,10,Glonass,15.3,-2.48,286,4,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
66,18,Glonass,30.3,-2.48,111,26,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
67,5,Glonass,33.9,-2.48,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
68,20,Glonass,19.1,-2.48,327,29,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
69,19,Glonass,27.4,-2.48,49,62,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
70,3,Glonass,26.1,-2.48,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
71,4,Glonass,32.6,-2.48,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
72,8,GPS,26.1,-4.77,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
73,10,GPS,36.2,-4.77,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
74,15,GPS,27.1,-4.77,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
75,16,GPS,32.2,-4.77,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
76,20,GPS,33.3,-4.77,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
77,21,GPS,34.8,-4.77,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
78,26,GPS,23.7,-4.77,216,22,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
79,27,GPS,31.3,-4.77,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
80,29,GPS,24,-4.77,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
81,32,GPS,29.7,-4.77,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
82,10,Glonass,16.2,-4.67,286,4,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
83,18,Glonass,29.7,-4.67,111,26,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
84,5,Glonass,33.5,-4.67,198,47,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
85,20,Glonass,25.5,-4.67,327,29,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
86,19,Glonass,16.1,-4.67,49,62,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
87,3,Glonass,29,-4.67,29,18,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
88,4,Glonass,30.4,-4.67,52,73,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
89,8,GPS,27.2,-7.61,317,15,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
90,10,GPS,36.5,-7.61,264,77,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
91,15,GPS,29,-7.61,50,21,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
92,16,GPS,30.1,-7.61,244,34,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
93,20,GPS,24,-7.61,29,67,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
94,21,GPS,20,-7.61,64,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
95,26,GPS,29.8,-7.61,216,22,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
96,27,GPS,29.1,-7.61,314,48,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
97,29,GPS,18.9,-7.61,137,7,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
98,32,GPS,27,-7.61,168,24,TORGI-GNSS-20180910T095921.496Z.gpkg,0,Control-41
