id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24
244,16,GPS,31.1,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
245,20,GPS,40.9,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
246,21,GPS,25.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
247,26,GPS,33.5,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
248,27,GPS,31.9,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
249,29,GPS,26.8,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
250,11,Glonass,25.7,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
251,5,Glonass,39.8,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
252,21,Glonass,28.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
253,10,GPS,36.4,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
254,13,GPS,24.3,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
255,15,GPS,29.2,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
256,16,GPS,28,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
257,20,GPS,39.9,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
258,26,GPS,26.3,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
259,27,GPS,30.1,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
260,10,Glonass,26.2,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
261,9,Glonass,29.7,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
262,5,Glonass,41,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
263,19,Glonass,25.2,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
264,21,Glonass,28.2,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
265,4,Glonass,28.6,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
266,10,GPS,36.9,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
267,16,GPS,31.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
268,20,GPS,39.5,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
269,21,GPS,23.1,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
270,26,GPS,25,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
271,27,GPS,31.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
272,29,GPS,33.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
273,10,Glonass,28,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
274,9,Glonass,31.2,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
275,11,Glonass,24.2,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
276,5,Glonass,41.5,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
277,19,Glonass,26.3,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
278,21,Glonass,26.8,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
279,4,Glonass,31.5,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
280,10,GPS,38.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
281,13,GPS,24.2,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
282,15,GPS,23.2,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
283,16,GPS,30.1,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
284,20,GPS,39.9,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
285,21,GPS,28.5,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
286,26,GPS,28.6,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
287,27,GPS,27,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
288,29,GPS,32.9,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
289,32,GPS,26.6,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
290,10,Glonass,24.9,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
291,18,Glonass,24,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
292,9,Glonass,30.1,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
293,11,Glonass,27.3,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
294,5,Glonass,42,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
295,20,Glonass,22.6,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
296,19,Glonass,27.3,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
297,21,Glonass,30.1,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
298,4,Glonass,29.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
299,10,GPS,37.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
300,15,GPS,27.9,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
301,16,GPS,25.7,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
302,20,GPS,39.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
303,21,GPS,25,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
304,26,GPS,28.9,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
305,27,GPS,27,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
306,29,GPS,28.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
307,32,GPS,28.9,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
308,10,Glonass,28,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
309,9,Glonass,28.7,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
310,11,Glonass,27.7,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
311,5,Glonass,42.3,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
312,20,Glonass,23.6,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
313,19,Glonass,28.9,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
314,21,Glonass,30.9,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
315,4,Glonass,30.2,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
316,10,GPS,39.6,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
317,13,GPS,26.9,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
318,15,GPS,31.1,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
319,16,GPS,28.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
320,20,GPS,40.3,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
321,21,GPS,27.1,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
322,26,GPS,28.1,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
323,27,GPS,28.6,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
324,29,GPS,30.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
325,32,GPS,29.5,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
326,10,Glonass,26.8,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
327,9,Glonass,30.4,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
328,11,Glonass,28.8,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
329,5,Glonass,41,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
330,20,Glonass,24,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
331,19,Glonass,28,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
332,21,Glonass,29.8,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
333,4,Glonass,30.8,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
334,10,GPS,37,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
335,13,GPS,28,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
336,15,GPS,30.4,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
337,16,GPS,29.5,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
338,20,GPS,40,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
339,21,GPS,27.6,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
340,27,GPS,27.7,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
341,29,GPS,27.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
342,32,GPS,29.9,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
343,10,Glonass,23.1,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
344,9,Glonass,30.2,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
345,11,Glonass,28.8,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
346,5,Glonass,41,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
347,20,Glonass,24.7,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
348,19,Glonass,29,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
349,21,Glonass,28.7,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
350,4,Glonass,34.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
351,10,GPS,38.8,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
352,13,GPS,29.2,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
353,15,GPS,31.3,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
354,16,GPS,30.4,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
355,20,GPS,39.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
356,21,GPS,27.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
357,27,GPS,25.5,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
358,29,GPS,28.2,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
359,32,GPS,30.4,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
360,10,Glonass,26.4,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
361,9,Glonass,29.6,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
362,11,Glonass,28,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
363,5,Glonass,40.8,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
364,20,Glonass,25,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
365,19,Glonass,30.2,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
366,21,Glonass,30.2,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
367,4,Glonass,34.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
368,10,GPS,38.5,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
369,13,GPS,28.6,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
370,15,GPS,32,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
371,16,GPS,30.5,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
372,20,GPS,38.5,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
373,21,GPS,25.9,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
374,27,GPS,26.6,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
375,29,GPS,29.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
376,32,GPS,29.1,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
377,10,Glonass,28.7,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
378,9,Glonass,29.1,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
379,11,Glonass,27.5,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
380,5,Glonass,41.2,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
381,19,Glonass,27.1,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
382,21,Glonass,26.8,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
383,4,Glonass,34.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
384,10,GPS,37.6,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
385,13,GPS,28.2,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
386,15,GPS,32.4,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
387,16,GPS,28,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
388,20,GPS,38.4,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
389,21,GPS,26.7,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
390,27,GPS,24.2,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
391,29,GPS,29,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
392,32,GPS,30.2,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
393,10,Glonass,29.4,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
394,9,Glonass,30.1,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
395,11,Glonass,27.4,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
396,5,Glonass,42.4,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
397,19,Glonass,28.3,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
398,21,Glonass,28,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
399,4,Glonass,35.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
400,10,GPS,39,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
401,13,GPS,28.4,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
402,15,GPS,35.4,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
403,16,GPS,31.9,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
404,20,GPS,39.8,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
405,21,GPS,26.7,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
406,27,GPS,24.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
407,29,GPS,31.2,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
408,32,GPS,30.5,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
409,10,Glonass,28.9,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
410,9,Glonass,29.6,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
411,11,Glonass,27.3,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
412,5,Glonass,43,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
413,20,Glonass,22.3,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
414,19,Glonass,28.3,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
415,21,Glonass,26.9,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
416,4,Glonass,35.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
417,10,GPS,39.4,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
418,13,GPS,29.3,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
419,15,GPS,34.9,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
420,16,GPS,31.1,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
421,20,GPS,39.5,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
422,21,GPS,27.7,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
423,27,GPS,26,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
424,29,GPS,31.2,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
425,32,GPS,32,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
426,10,Glonass,28.1,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
427,9,Glonass,29.4,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
428,11,Glonass,27.9,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
429,5,Glonass,42,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
430,19,Glonass,28.6,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
431,21,Glonass,25.2,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
432,4,Glonass,35.6,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
433,10,GPS,38.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
434,13,GPS,28.6,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
435,15,GPS,34,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
436,16,GPS,29.8,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
437,20,GPS,39.1,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
438,21,GPS,25.6,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
439,27,GPS,25.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
440,29,GPS,27.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
441,32,GPS,30.8,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
442,10,Glonass,29.2,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
443,9,Glonass,29.4,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
444,11,Glonass,27.9,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
445,5,Glonass,42.4,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
446,19,Glonass,30.4,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
447,21,Glonass,27.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
448,4,Glonass,34.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
449,10,GPS,38,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
450,13,GPS,28.7,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
451,15,GPS,34.6,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
452,16,GPS,30.9,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
453,20,GPS,39.5,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
454,21,GPS,26.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
455,27,GPS,24.9,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
456,29,GPS,32,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
457,32,GPS,30.3,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
458,10,Glonass,31.2,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
459,9,Glonass,28.5,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
460,11,Glonass,29.9,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
461,5,Glonass,44,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
462,20,Glonass,24.6,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
463,19,Glonass,30.9,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
464,21,Glonass,30.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
465,4,Glonass,37.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
466,10,GPS,40,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
467,13,GPS,30.9,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
468,15,GPS,37.7,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
469,16,GPS,33,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
470,20,GPS,42.1,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
471,21,GPS,28.3,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
472,27,GPS,28.8,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
473,29,GPS,33.2,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
474,32,GPS,34.3,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
475,10,Glonass,31.2,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
476,9,Glonass,31.2,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
477,11,Glonass,29.6,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
478,5,Glonass,43,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
479,19,Glonass,29.8,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
480,21,Glonass,31.1,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
481,4,Glonass,36.6,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
482,10,GPS,41.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
483,13,GPS,30.9,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
484,15,GPS,34.4,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
485,16,GPS,32.4,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
486,20,GPS,41.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
487,21,GPS,26.9,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
488,27,GPS,27.3,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
