id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,14,Glonass,27.4,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
2,22,Glonass,34.1,0.43,85,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
3,24,Glonass,25.7,0.43,319,32,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
4,23,Glonass,26.1,0.43,23,50,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
5,8,Glonass,25.6,0.43,77,53,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
6,10,GPS,25.5,-0.38,205,33,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
7,15,GPS,39.4,-0.38,98,25,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
8,16,GPS,29,-0.38,305,36,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
9,20,GPS,28,-0.38,201,62,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
10,26,GPS,40.2,-0.38,268,49,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
11,27,GPS,26.5,-0.38,309,8,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
12,29,GPS,36.5,-0.38,104,43,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
13,14,Glonass,31.9,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
14,22,Glonass,32.6,0.43,85,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
15,1,Glonass,24.6,0.43,156,42,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
16,23,Glonass,36.8,0.43,23,50,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
17,7,Glonass,26.2,0.43,30,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
18,8,Glonass,25.5,0.43,77,53,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
19,15,GPS,34.5,-0.38,98,25,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
20,16,GPS,28,-0.38,305,36,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
21,20,GPS,28.4,-0.38,201,62,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
22,21,GPS,27.5,-0.38,347,65,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
23,26,GPS,32,-0.38,268,49,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
24,29,GPS,35.3,-0.38,104,43,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
25,14,Glonass,32.3,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
26,22,Glonass,32.1,0.43,85,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
27,24,Glonass,24.6,0.43,319,32,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
28,23,Glonass,37.1,0.43,23,50,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
29,7,Glonass,25.7,0.43,30,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
30,8,Glonass,31,0.43,77,53,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
31,10,GPS,23.3,-0.38,205,33,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
32,15,GPS,33.8,-0.38,98,25,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
33,16,GPS,28.5,-0.38,305,36,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
34,20,GPS,26.8,-0.38,201,62,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
35,21,GPS,26.7,-0.38,347,65,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
36,26,GPS,28.3,-0.38,268,49,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
37,29,GPS,35.5,-0.38,104,43,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
38,14,Glonass,30.4,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
39,22,Glonass,33.5,0.43,85,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
40,24,Glonass,28.4,0.43,319,32,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
41,23,Glonass,37.9,0.43,23,50,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
42,7,Glonass,22.6,0.43,30,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
43,8,Glonass,31.2,0.43,77,53,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
44,10,GPS,25.9,-0.38,205,33,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
45,15,GPS,35.9,-0.38,98,25,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
46,16,GPS,29.1,-0.38,305,36,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
47,20,GPS,29.3,-0.38,201,62,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
48,21,GPS,27.9,-0.38,347,65,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
49,26,GPS,29.8,-0.38,268,49,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
50,29,GPS,37.4,-0.38,104,43,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
51,14,Glonass,30.1,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
52,22,Glonass,32.3,0.43,85,16,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
53,24,Glonass,27.8,0.43,319,32,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
54,23,Glonass,36.5,0.43,23,50,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
55,8,Glonass,29.6,0.43,77,53,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
56,10,GPS,24.4,-0.38,205,33,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
57,15,GPS,35,-0.38,98,25,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
58,16,GPS,25.3,-0.38,305,36,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
59,20,GPS,28.1,-0.38,201,62,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
60,21,GPS,27.8,-0.38,347,65,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
61,26,GPS,31.4,-0.38,268,49,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
62,29,GPS,37.7,-0.38,104,43,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
63,14,Glonass,30.9,0.43,285,24,TORGI-GNSS-20180907T083207.999Z.gpkg,0,Control-12
