id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,22,Glonass,28,0,298,37,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
2,12,Glonass,25.3,0,300,42,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
3,21,Glonass,34.5,0,18,44,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
4,2,GPS,25,0,49,16,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
5,5,GPS,24.3,0,66,37,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
6,20,GPS,26.3,0,195,7,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
7,26,GPS,31.6,0,317,15,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
8,22,Beidou,31.9,0,0,0,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
9,22,Glonass,30.8,-0.79,298,37,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
10,12,Glonass,25,-0.79,300,42,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
11,21,Glonass,35.6,-0.79,18,44,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
12,2,GPS,27.6,0.79,49,16,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
13,5,GPS,27.8,0.79,66,37,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
14,12,GPS,23.3,0.79,143,24,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
15,20,GPS,24.2,0.79,195,7,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
16,21,GPS,24.7,0.79,247,42,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
17,26,GPS,31.5,0.79,317,15,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
18,29,GPS,31.6,0.79,357,60,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
19,31,GPS,26,0.79,275,24,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
20,22,Beidou,31.1,0.68,0,0,TORGI-GNSS-20180906T045147.654Z.gpkg,0,Control-46
