id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,22.7,0,298,26,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
2,9,Glonass,23.8,0,241,27,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
3,10,GPS,25.5,0,202,23,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
4,16,GPS,20.2,0,312,29,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
5,26,GPS,28.3,0,284,48,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
6,27,GPS,21.6,0,0,0,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
7,31,GPS,32,0,234,4,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
8,10,Glonass,28.1,-0.69,298,26,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
9,18,Glonass,20,-0.69,0,0,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
10,9,Glonass,22,-0.69,241,27,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
11,3,Glonass,18.5,-0.69,36,23,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
12,10,GPS,22.6,0.13,202,23,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
13,20,GPS,20.9,0.13,198,51,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
14,26,GPS,24.6,0.13,284,48,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
15,29,GPS,21.5,0.13,91,49,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
16,31,GPS,31.4,0.13,234,4,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
17,10,Glonass,26.5,-0.39,298,26,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
18,18,Glonass,20.2,-0.39,78,17,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
19,9,Glonass,20.8,-0.39,241,27,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
20,3,Glonass,18.5,-0.39,36,23,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
21,10,GPS,19.9,0.28,202,23,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
22,16,GPS,16.7,0.28,312,29,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
23,20,GPS,20.5,0.28,198,51,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
24,25,GPS,19,0.28,167,17,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
25,26,GPS,23.7,0.28,284,48,TORGI-GNSS-20180911T075415.602Z.gpkg,0,Control-75
