id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,30.1,-0.68,347,78,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
2,11,Glonass,26.3,-0.68,327,22,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
3,19,Glonass,26.3,-0.68,33,12,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
4,21,Glonass,35.8,-0.68,241,44,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
5,2,GPS,31.8,-0.05,88,69,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
6,6,GPS,35.4,-0.05,43,27,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
7,12,GPS,36.6,-0.05,29,68,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
8,19,GPS,26.5,-0.05,54,12,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
9,24,GPS,37.1,-0.05,192,45,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
10,25,GPS,42.7,-0.05,317,40,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
11,29,GPS,30.5,-0.05,260,28,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
12,32,GPS,29.2,-0.05,286,3,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
13,10,Glonass,35.8,-0.68,347,78,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
14,11,Glonass,41,-0.68,327,22,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
15,20,Glonass,33.3,-0.68,358,64,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
16,19,Glonass,34.2,-0.68,33,12,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
17,21,Glonass,38.6,-0.68,241,44,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
18,2,GPS,39.6,-0.05,88,69,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
19,5,GPS,29.2,-0.05,139,11,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
20,6,GPS,41.2,-0.05,43,27,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
21,12,GPS,44.2,-0.05,29,68,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
22,19,GPS,32.1,-0.05,54,12,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
23,24,GPS,40.5,-0.05,192,45,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
24,25,GPS,40.2,-0.05,317,40,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
25,29,GPS,37.5,-0.05,260,28,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
26,32,GPS,31.8,-0.05,286,3,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
27,10,Glonass,31,-0.68,347,78,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
28,11,Glonass,36.1,-0.68,327,22,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
29,20,Glonass,34,-0.68,358,64,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
30,19,Glonass,34.5,-0.68,33,12,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
31,21,Glonass,31.3,-0.68,241,44,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
32,2,GPS,35.6,-0.05,88,69,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
33,6,GPS,37.7,-0.05,43,27,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
34,12,GPS,35.4,-0.05,29,68,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
35,24,GPS,37.8,-0.05,192,45,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
36,25,GPS,40,-0.05,317,40,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
37,29,GPS,33.1,-0.05,260,28,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
38,32,GPS,28.8,-0.05,286,3,TORGI-GNSS-20180906T040148.515Z.gpkg,0,Control-77
