id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,36.5,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
2,18,Glonass,25.2,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
3,9,Glonass,33.4,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
4,16,Glonass,26.7,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
5,20,Glonass,29.1,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
6,19,Glonass,31.7,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
7,21,Glonass,13.5,-0.78,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
8,2,GPS,35.9,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
9,5,GPS,28.3,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
10,12,GPS,41.3,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
11,19,GPS,30.8,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
12,24,GPS,34.9,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
13,25,GPS,37.9,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
14,29,GPS,38.9,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
15,31,GPS,28.4,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
16,32,GPS,19.7,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
17,2,Beidou,25.2,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
18,3,Beidou,20.4,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
19,5,Beidou,32.2,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
20,8,Beidou,19.9,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
21,10,Beidou,18.8,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
22,11,Beidou,34.7,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
23,12,Beidou,23,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
24,13,Beidou,28,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
25,23,Beidou,32,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
26,24,Beidou,29.4,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
27,25,Beidou,31.3,-0.31,0,0,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
28,10,Glonass,37.3,-0.95,329,31,TORGI-GNSS-20180905T042059.950Z.gpkg,0,Control-83
