id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,9,Glonass,20.4,0,240,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
2,20,Glonass,21,0,312,29,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
3,3,Glonass,21.7,0,36,23,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
4,4,Glonass,29.6,0,101,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
5,5,GPS,22.6,0,37,4,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
6,10,GPS,25.2,0,202,24,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
7,15,GPS,24.8,0,106,21,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
8,16,GPS,20.6,0,312,30,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
9,25,GPS,31.3,0,167,16,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
10,27,GPS,20.6,0,305,1,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
11,29,GPS,32.9,0,91,49,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
12,31,GPS,31.3,0,234,3,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
13,10,Glonass,19.1,-0.8,298,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
14,18,Glonass,19.3,-0.8,80,17,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
15,9,Glonass,21.9,-0.8,240,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
16,5,Glonass,20.8,-0.8,164,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
17,20,Glonass,21,-0.8,312,29,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
18,3,Glonass,22.4,-0.8,36,23,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
19,4,Glonass,28.2,-0.8,101,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
20,5,GPS,21.7,0.54,37,4,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
21,10,GPS,33.1,0.54,202,24,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
22,15,GPS,27.8,0.54,106,21,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
23,16,GPS,18.8,0.54,312,30,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
24,20,GPS,18.5,0.54,198,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
25,21,GPS,19.1,0.54,326,66,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
26,25,GPS,31.8,0.54,167,16,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
27,26,GPS,19.4,0.54,282,48,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
28,27,GPS,20.3,0.54,305,1,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
29,29,GPS,27.2,0.54,91,49,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
30,31,GPS,29.5,0.54,234,3,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
31,10,Glonass,17.9,-0.83,298,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
32,18,Glonass,20.4,-0.83,80,17,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
33,9,Glonass,21.3,-0.83,240,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
34,5,Glonass,23.8,-0.83,164,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
35,20,Glonass,19.1,-0.83,312,29,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
36,19,Glonass,18.3,-0.83,28,47,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
37,3,Glonass,26,-0.83,36,23,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
38,4,Glonass,25.6,-0.83,101,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
39,5,GPS,20.8,0.93,37,4,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
40,10,GPS,31.2,0.93,202,24,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
41,13,GPS,17.1,0.93,68,8,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
42,15,GPS,27.2,0.93,106,21,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
43,16,GPS,23.3,0.93,312,30,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
44,20,GPS,21.8,0.93,198,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
45,21,GPS,23.5,0.93,326,66,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
46,25,GPS,35.6,0.93,167,16,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
47,26,GPS,30.7,0.93,282,48,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
48,27,GPS,19.1,0.93,305,1,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
49,29,GPS,28.8,0.93,91,49,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
50,31,GPS,28.4,0.93,234,3,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
51,10,Glonass,18.7,-0.68,298,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
52,18,Glonass,20,-0.68,80,17,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
53,9,Glonass,21.2,-0.68,240,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
54,5,Glonass,25.9,-0.68,164,26,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
55,20,Glonass,18.2,-0.68,312,29,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
56,19,Glonass,20.5,-0.68,28,47,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
57,3,Glonass,22.2,-0.68,36,23,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
58,4,Glonass,29.3,-0.68,101,52,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
59,5,GPS,30.3,1.18,37,4,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
60,10,GPS,32.5,1.18,202,24,TORGI-GNSS-20180911T075438.965Z.gpkg,0,Control-35
