id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,32.1,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
2,9,Glonass,36.8,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
3,11,Glonass,35,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
4,20,Glonass,26.7,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
5,19,Glonass,30.4,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
6,21,Glonass,35.8,-0.68,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
7,2,GPS,41.8,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
8,5,GPS,30.9,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
9,6,GPS,38,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
10,12,GPS,32.2,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
11,19,GPS,36.2,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
12,24,GPS,43,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
13,25,GPS,34.1,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
14,29,GPS,35.6,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
15,32,GPS,28.9,-0.05,0,0,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
16,10,Glonass,38.7,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
17,9,Glonass,36.1,-0.68,143,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
18,11,Glonass,36.5,-0.68,327,22,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
19,20,Glonass,31.7,-0.68,358,64,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
20,19,Glonass,30.9,-0.68,33,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
21,21,Glonass,40.8,-0.68,241,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
22,2,GPS,38.5,-0.05,88,69,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
23,6,GPS,39.4,-0.05,43,27,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
24,12,GPS,41.5,-0.05,29,68,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
25,24,GPS,39.8,-0.05,192,45,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
26,25,GPS,44.3,-0.05,317,40,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
27,29,GPS,37.3,-0.05,260,28,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
28,10,Glonass,30.4,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
29,9,Glonass,31.5,-0.68,143,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
30,11,Glonass,36.8,-0.68,327,22,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
31,20,Glonass,28.2,-0.68,358,64,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
32,19,Glonass,33.3,-0.68,33,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
33,21,Glonass,38.9,-0.68,241,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
34,2,GPS,36.1,-0.05,88,69,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
35,6,GPS,35.1,-0.05,43,27,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
36,12,GPS,42.4,-0.05,29,68,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
37,19,GPS,37.1,-0.05,54,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
38,24,GPS,40.9,-0.05,192,45,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
39,25,GPS,34.8,-0.05,317,40,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
40,29,GPS,42.1,-0.05,260,28,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
41,32,GPS,28.3,-0.05,286,3,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
42,10,Glonass,39.6,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
43,9,Glonass,37.8,-0.68,143,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
44,11,Glonass,35.6,-0.68,327,22,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
45,20,Glonass,30.4,-0.68,358,64,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
46,19,Glonass,29.6,-0.68,33,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
47,21,Glonass,35.5,-0.68,241,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
48,2,GPS,34.3,-0.05,88,69,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
49,5,GPS,29.2,-0.05,139,11,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
50,6,GPS,38.2,-0.05,43,27,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
51,12,GPS,41.1,-0.05,29,68,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
52,14,GPS,28.4,-0.05,309,1,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
53,19,GPS,33.7,-0.05,54,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
54,25,GPS,39.8,-0.05,317,40,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
55,29,GPS,39.3,-0.05,260,28,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
56,32,GPS,34.8,-0.05,286,3,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
57,10,Glonass,37.5,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
58,9,Glonass,33.7,-0.68,143,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
59,11,Glonass,31.8,-0.68,327,22,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
60,20,Glonass,33.1,-0.68,358,64,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
61,21,Glonass,37.6,-0.68,241,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
62,2,GPS,39.5,-0.05,88,69,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
63,6,GPS,31.4,-0.05,43,27,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
64,12,GPS,38.5,-0.05,29,68,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
65,19,GPS,27.3,-0.05,54,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
66,24,GPS,37,-0.05,192,45,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
67,25,GPS,38.9,-0.05,317,40,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
68,29,GPS,41.4,-0.05,260,28,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
69,32,GPS,33.6,-0.05,286,3,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
70,10,Glonass,37.2,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
71,9,Glonass,40.4,-0.68,143,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
72,20,Glonass,31.1,-0.68,358,64,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
73,19,Glonass,27.4,-0.68,33,12,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
74,21,Glonass,33.8,-0.68,241,44,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
75,2,GPS,37.9,-0.05,88,69,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
76,5,GPS,30.7,-0.05,139,11,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
77,6,GPS,34,-0.05,43,27,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
78,12,GPS,42.9,-0.05,29,68,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
79,24,GPS,35.7,-0.05,192,45,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
80,25,GPS,36.7,-0.05,317,40,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
81,29,GPS,45,-0.05,260,28,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
82,32,GPS,32.2,-0.05,286,3,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
83,10,Glonass,38.4,-0.68,347,78,TORGI-GNSS-20180906T040255.120Z.gpkg,0,Control-82
