id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,21.1,7.84,268,18,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
2,18,Glonass,20.1,7.84,102,4,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
3,11,Glonass,29.1,7.84,320,9,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
4,20,Glonass,20.5,7.84,340,44,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
5,21,Glonass,26.5,7.84,303,3,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
6,10,GPS,17.9,0.18,210,47,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
7,15,GPS,20.8,0.18,82,28,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
8,16,GPS,24.5,0.18,288,42,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
9,20,GPS,24.2,0.18,209,78,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
10,21,GPS,17.7,0.18,16,62,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
11,26,GPS,28.1,0.18,246,45,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
12,27,GPS,23.8,0.18,313,19,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
13,10,Glonass,21.1,7.76,268,18,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
14,18,Glonass,19.3,7.76,102,4,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
15,11,Glonass,29.1,7.76,320,9,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
16,20,Glonass,21.4,7.76,340,44,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
17,21,Glonass,27.9,7.76,303,3,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
18,10,GPS,18.5,-0.04,210,47,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
19,15,GPS,19.7,-0.04,82,28,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
20,16,GPS,24.5,-0.04,288,42,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
21,20,GPS,24.2,-0.04,209,78,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
22,21,GPS,17.7,-0.04,16,62,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
23,26,GPS,26.7,-0.04,246,45,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
24,27,GPS,23.8,-0.04,313,19,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
25,29,GPS,21.4,-0.04,118,33,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
26,10,Glonass,21,7.62,268,18,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
27,18,Glonass,20.6,7.62,102,4,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
28,9,Glonass,18.5,7.62,222,7,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
29,11,Glonass,29.1,7.62,320,9,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
30,20,Glonass,20.4,7.62,340,44,TORGI-GNSS-20180911T084535.485Z.gpkg,0,Control-32
