id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,5,Glonass,25.4,-3.36,46,19,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
2,20,Glonass,24,-3.36,175,27,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
3,21,Glonass,31.1,-3.36,247,65,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
4,1,GPS,28.6,-4.05,316,49,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
5,3,GPS,28.2,-4.05,288,23,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
6,8,GPS,24.3,-4.05,217,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
7,10,GPS,26.2,-4.05,78,15,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
8,11,GPS,31.8,-4.05,279,56,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
9,14,GPS,24.9,-4.05,43,62,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
10,18,GPS,37.3,-4.05,298,78,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
11,22,GPS,37.2,-4.05,302,43,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
12,23,GPS,27.2,-4.05,227,9,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
13,27,GPS,25.1,-4.05,188,11,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
14,31,GPS,36.3,-4.05,119,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
15,22,Glonass,28,-3.36,324,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
16,15,Glonass,24.5,-3.36,49,13,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
17,5,Glonass,23.4,-3.36,46,19,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
18,20,Glonass,24.1,-3.36,175,27,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
19,21,Glonass,29.9,-3.36,247,65,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
20,1,GPS,27.1,-4.05,316,49,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
21,3,GPS,28.9,-4.05,288,23,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
22,8,GPS,25.2,-4.05,217,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
23,10,GPS,24.7,-4.05,78,15,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
24,11,GPS,33.1,-4.05,279,56,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
25,14,GPS,25.5,-4.05,43,62,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
26,18,GPS,38,-4.05,298,78,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
27,22,GPS,37.1,-4.05,302,43,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
28,23,GPS,28.3,-4.05,227,9,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
29,27,GPS,22.9,-4.05,188,11,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
30,31,GPS,35.8,-4.05,119,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
31,32,GPS,26.1,-4.05,43,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
32,22,Glonass,23.6,-3.36,324,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
33,5,Glonass,26.7,-3.36,46,19,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
34,20,Glonass,24.1,-3.36,175,27,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
35,21,Glonass,30.5,-3.36,247,65,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
36,1,GPS,30.1,-4.05,316,49,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
37,3,GPS,27,-4.05,288,23,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
38,8,GPS,24.5,-4.05,217,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
39,10,GPS,24.7,-4.05,78,15,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
40,11,GPS,33.5,-4.05,279,56,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
41,18,GPS,38.2,-4.05,298,78,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
42,22,GPS,37.8,-4.05,302,43,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
43,23,GPS,29.5,-4.05,227,9,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
44,31,GPS,35.5,-4.05,119,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
45,22,Glonass,26.3,-3.36,324,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
46,5,Glonass,27.9,-3.36,46,19,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
47,20,Glonass,22.8,-3.36,175,27,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
48,21,Glonass,33.2,-3.36,247,65,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
49,7,Glonass,29.9,-3.36,272,30,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
50,1,GPS,32.1,-4.05,316,49,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
51,3,GPS,31.2,-4.05,288,23,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
52,8,GPS,28.3,-4.05,217,28,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
53,11,GPS,34.7,-4.05,279,56,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
54,14,GPS,25.4,-4.05,43,62,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
55,18,GPS,34.4,-4.05,298,78,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
56,22,GPS,37.3,-4.05,302,43,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
57,23,GPS,25.8,-4.05,227,9,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
58,27,GPS,24.4,-4.05,188,11,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
59,31,GPS,37.6,-4.05,119,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
60,32,GPS,29.7,-4.05,43,37,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
61,15,Glonass,26.1,-3.36,49,13,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
62,7,Glonass,30.1,-3.36,272,30,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
63,1,GPS,28.8,-4.05,316,49,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
64,3,GPS,32.7,-4.05,288,23,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
65,11,GPS,33.4,-4.05,279,56,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
66,14,GPS,33,-4.05,43,62,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
67,18,GPS,37.9,-4.05,298,78,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
68,22,GPS,33.3,-4.05,302,43,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
69,23,GPS,33.5,-4.05,227,9,TORGI-GNSS-20180910T133805.971Z.gpkg,0,Control-81
