id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,34,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
2,18,Glonass,27,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
3,9,Glonass,34.8,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
4,16,Glonass,32.6,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
5,20,Glonass,31,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
6,19,Glonass,28,-0.23,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
7,2,GPS,31.8,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
8,6,GPS,35.2,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
9,12,GPS,40.7,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
10,14,GPS,22.4,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
11,19,GPS,36.6,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
12,24,GPS,40.7,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
13,25,GPS,30.8,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
14,29,GPS,37,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
15,32,GPS,32.1,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
16,2,Beidou,26,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
17,3,Beidou,19.7,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
18,5,Beidou,30.2,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
19,8,Beidou,29.9,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
20,10,Beidou,22.5,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
21,11,Beidou,31.9,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
22,12,Beidou,32.6,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
23,13,Beidou,28,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
24,24,Beidou,36.3,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
25,25,Beidou,33.9,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
26,28,Beidou,34.3,1.02,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
27,27,Galileo,33.3,0.49,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
28,10,Glonass,34.4,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
29,18,Glonass,28.8,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
30,9,Glonass,31.5,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
31,16,Glonass,29.9,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
32,20,Glonass,20.1,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
33,19,Glonass,28.6,-0.4,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
34,2,GPS,28.2,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
35,6,GPS,32.4,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
36,12,GPS,41.4,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
37,14,GPS,22.4,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
38,19,GPS,37.9,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
39,24,GPS,43.7,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
40,25,GPS,30.4,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
41,29,GPS,26.7,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
42,32,GPS,31.2,0.39,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
43,2,Beidou,27.9,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
44,3,Beidou,19.7,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
45,5,Beidou,29.4,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
46,8,Beidou,30.7,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
47,10,Beidou,20.7,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
48,11,Beidou,24.1,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
49,12,Beidou,33.8,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
50,13,Beidou,31.9,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
51,24,Beidou,37.4,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
52,25,Beidou,34.6,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
53,28,Beidou,29,1.26,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
54,27,Galileo,30.3,0.49,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
55,10,Glonass,35.5,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
56,18,Glonass,28,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
57,9,Glonass,31.2,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
58,16,Glonass,28.9,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
59,20,Glonass,22.9,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
60,19,Glonass,28,-0.42,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
61,2,GPS,23.4,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
62,6,GPS,30.8,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
63,12,GPS,40.6,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
64,19,GPS,38.5,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
65,24,GPS,44.7,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
66,25,GPS,23.2,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
67,29,GPS,26.9,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
68,32,GPS,30.8,0.48,0,0,TORGI-GNSS-20180905T034051.895Z.gpkg,0,Control-53
