id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,FileName,CONUS,FileId
589,2,GPS,38.2,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
590,5,GPS,24.2,0.5,123,24,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
591,12,GPS,29.2,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
592,25,GPS,35,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
593,29,GPS,42.3,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
594,31,GPS,40.5,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
595,10,Glonass,34.9,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
596,9,Glonass,35.5,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
597,20,Glonass,29.7,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
598,19,Glonass,28.5,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
599,21,Glonass,31.9,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
600,3,Glonass,24.3,0.29,46,2,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
601,2,GPS,38.8,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
602,12,GPS,28.5,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
603,25,GPS,34.9,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
604,29,GPS,42.1,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
605,31,GPS,42.4,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
606,10,Glonass,36.6,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
607,9,Glonass,37.1,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
608,20,Glonass,31.1,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
609,19,Glonass,28.5,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
610,21,Glonass,32.9,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
611,3,Glonass,26.8,0.29,46,2,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
612,2,GPS,40,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
613,12,GPS,29.4,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
