id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
99,31,GPS,35,1.31,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
100,3,Beidou,21.4,1.44,101,7,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
101,5,Beidou,32.7,1.44,149,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
102,8,Beidou,19.1,1.44,77,2,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
103,9,Beidou,28.8,1.44,105,31,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
104,13,Beidou,29.8,1.44,67,25,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
105,16,Beidou,28.8,1.44,81,32,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
106,18,Galileo,36.8,1.56,0,0,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
107,10,Glonass,33.7,-0.32,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
108,18,Glonass,30.3,-0.32,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
109,9,Glonass,32.7,-0.32,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
110,5,Glonass,35.6,-0.32,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
111,20,Glonass,27.3,-0.32,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
112,19,Glonass,31.4,-0.32,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
113,3,Glonass,36.6,-0.32,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
114,4,Glonass,37.5,-0.32,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
115,5,GPS,32.7,1.08,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
116,10,GPS,34.4,1.08,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
117,13,GPS,27.3,1.08,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
118,15,GPS,34.3,1.08,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
119,16,GPS,35.8,1.08,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
120,20,GPS,39.4,1.08,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
121,21,GPS,31.1,1.08,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
122,25,GPS,38,1.08,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
123,26,GPS,36.6,1.08,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
124,27,GPS,28.5,1.08,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
125,29,GPS,42.1,1.08,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
126,31,GPS,35.4,1.08,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
127,3,Beidou,21.4,1.19,101,7,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
128,5,Beidou,30.1,1.19,149,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
129,8,Beidou,21.9,1.19,77,2,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
130,9,Beidou,27.4,1.19,105,31,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
131,13,Beidou,29.6,1.19,67,25,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
132,16,Beidou,32,1.19,81,32,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
133,18,Galileo,35.1,1.29,0,0,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
134,10,Glonass,35.6,-0.25,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
135,18,Glonass,31.3,-0.25,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
136,9,Glonass,33.7,-0.25,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
137,5,Glonass,37.6,-0.25,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
138,20,Glonass,27.6,-0.25,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
139,19,Glonass,29.1,-0.25,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
140,3,Glonass,30.8,-0.25,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
141,4,Glonass,35,-0.25,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
142,5,GPS,33.2,1.16,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
143,10,GPS,39.6,1.16,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
144,13,GPS,27.2,1.16,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
145,15,GPS,37.1,1.16,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
146,16,GPS,33.5,1.16,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
147,20,GPS,33.1,1.16,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
148,21,GPS,37.8,1.16,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
149,25,GPS,33,1.16,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
150,26,GPS,36.1,1.16,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
151,27,GPS,28.3,1.16,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
152,29,GPS,40.8,1.16,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
153,31,GPS,35,1.16,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
154,3,Beidou,21.8,1.17,101,7,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
155,5,Beidou,33.8,1.17,149,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
156,8,Beidou,21.2,1.17,77,2,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
157,9,Beidou,32.7,1.17,105,31,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
158,13,Beidou,27.4,1.17,67,25,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
159,16,Beidou,29.4,1.17,81,32,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
160,18,Galileo,37.3,1.36,0,0,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
161,10,Glonass,35,-0.13,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
162,18,Glonass,30.1,-0.13,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
163,9,Glonass,26.1,-0.13,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
164,5,Glonass,39.2,-0.13,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
165,20,Glonass,28.6,-0.13,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
166,19,Glonass,32.2,-0.13,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
167,3,Glonass,36.8,-0.13,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
168,4,Glonass,34.5,-0.13,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
169,5,GPS,31.8,1.18,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
170,10,GPS,34.8,1.18,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
171,13,GPS,27.5,1.18,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
172,15,GPS,38.3,1.18,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
173,16,GPS,35.9,1.18,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
174,20,GPS,33.8,1.18,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
175,21,GPS,35.8,1.18,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
176,25,GPS,24.1,1.18,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
177,26,GPS,34.9,1.18,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
178,27,GPS,29.4,1.18,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
179,29,GPS,41.3,1.18,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
180,31,GPS,29.2,1.18,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
181,3,Beidou,22.1,1.23,101,7,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
182,5,Beidou,36.6,1.23,149,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
183,8,Beidou,21.2,1.23,77,2,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
184,9,Beidou,31.7,1.23,105,31,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
185,13,Beidou,26.5,1.23,67,25,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
186,16,Beidou,28.4,1.23,81,32,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
187,18,Galileo,32.6,1.42,0,0,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
188,10,Glonass,33.3,-0.13,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
189,18,Glonass,28,-0.13,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
190,9,Glonass,26.1,-0.13,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
191,5,Glonass,35.2,-0.13,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
192,20,Glonass,27.4,-0.13,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
193,19,Glonass,36.3,-0.13,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
194,3,Glonass,36.8,-0.13,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
195,4,Glonass,39,-0.13,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
196,5,GPS,30.2,1.18,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
197,10,GPS,30.1,1.18,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
198,13,GPS,27.5,1.18,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
199,15,GPS,35.5,1.18,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
200,16,GPS,39.7,1.18,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
201,20,GPS,33.8,1.18,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
202,21,GPS,35.8,1.18,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
203,25,GPS,30.2,1.18,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
204,26,GPS,37.9,1.18,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
205,27,GPS,25.3,1.18,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
206,29,GPS,43.2,1.18,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
207,31,GPS,25.9,1.18,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
208,10,Glonass,37.1,-0.13,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
209,9,Glonass,29.5,-0.13,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
210,5,Glonass,31.4,-0.13,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
211,20,Glonass,31.6,-0.13,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
212,19,Glonass,35,-0.13,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
213,3,Glonass,35.7,-0.13,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
214,4,Glonass,44.4,-0.13,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
215,5,GPS,38.2,1.18,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
216,10,GPS,31.2,1.18,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
217,21,GPS,30.9,1.18,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
218,25,GPS,30.1,1.18,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
219,26,GPS,43.4,1.18,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
220,27,GPS,29.6,1.18,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
221,29,GPS,45.7,1.18,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
222,31,GPS,32.8,1.18,234,3,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
223,10,Glonass,33.1,-0.13,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
224,18,Glonass,27.3,-0.13,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
225,9,Glonass,34.7,-0.13,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
226,5,Glonass,24.8,-0.13,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
227,20,Glonass,24.7,-0.13,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
228,19,Glonass,25.6,-0.13,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
229,3,Glonass,24.3,-0.13,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
230,4,Glonass,33.7,-0.13,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
231,5,GPS,33.4,1.18,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
232,10,GPS,30.2,1.18,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
233,13,GPS,32.3,1.18,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
234,15,GPS,33.4,1.18,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
235,16,GPS,33.7,1.18,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
236,20,GPS,38.3,1.18,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
237,21,GPS,31.4,1.18,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
238,26,GPS,28.6,1.18,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
239,27,GPS,24.2,1.18,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
240,29,GPS,35.1,1.18,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
241,10,Glonass,33.2,-0.13,298,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
242,18,Glonass,27.1,-0.13,80,17,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
243,9,Glonass,28.9,-0.13,240,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
244,5,Glonass,26.3,-0.13,164,26,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
245,20,Glonass,30.3,-0.13,312,29,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
246,19,Glonass,32.4,-0.13,28,47,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
247,3,Glonass,30.1,-0.13,36,23,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
248,4,Glonass,40.9,-0.13,101,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
249,5,GPS,30.6,1.18,37,4,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
250,10,GPS,25.2,1.18,202,24,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
251,13,GPS,28.1,1.18,68,8,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
252,15,GPS,32.1,1.18,106,21,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
253,16,GPS,28.5,1.18,312,30,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
254,20,GPS,25.5,1.18,198,52,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
255,21,GPS,28.8,1.18,326,66,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
256,25,GPS,29.9,1.18,167,16,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
257,26,GPS,39.9,1.18,282,48,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
258,27,GPS,27.3,1.18,305,1,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
259,29,GPS,38.8,1.18,91,49,TORGI-GNSS-20180911T075443.332Z.gpkg,0,Control-7
