id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,5,Glonass,40.7,0,201,52,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
2,4,Glonass,25.5,0,42,69,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
3,10,GPS,42.6,0,282,78,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
4,16,GPS,31.5,0,241,32,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
5,21,GPS,30.7,0,68,47,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
6,27,GPS,33.9,0,312,52,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
7,29,GPS,31.2,0,139,4,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
8,6,Glonass,17.6,0.27,213,12,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
9,18,Glonass,26.6,0.27,129,11,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
10,5,Glonass,27.2,0.27,220,70,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
11,20,Glonass,24.6,0.27,340,48,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
12,19,Glonass,25.1,0.27,99,57,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
13,4,Glonass,28.1,0.27,28,52,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
14,8,GPS,33.3,0.77,313,31,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
15,10,GPS,29,0.77,355,73,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
16,14,GPS,27.4,0.77,177,23,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
17,15,GPS,22.3,0.77,39,8,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
18,16,GPS,31.7,0.77,229,21,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
19,18,GPS,32.1,0.77,293,6,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
20,20,GPS,30.5,0.77,40,49,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
21,21,GPS,20,0.77,85,37,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
22,26,GPS,18.2,0.77,205,8,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
23,27,GPS,28.6,0.77,293,64,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
24,32,GPS,34.3,0.77,161,42,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
25,2,Beidou,21.3,-1.11,119,30,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
26,5,Beidou,28.2,-1.11,149,46,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
27,13,Beidou,23.4,-1.11,108,20,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
28,16,Beidou,24.9,-1.11,47,37,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
29,19,Beidou,26.7,-1.11,0,0,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
30,20,Beidou,34.4,-1.11,0,0,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
31,30,Beidou,30.4,-1.11,0,0,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
32,5,Galileo,31.9,0.72,135,75,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
33,6,Glonass,17.6,0.44,213,12,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
34,18,Glonass,29.5,0.44,129,11,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
35,5,Glonass,28,0.44,220,70,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
36,20,Glonass,24.7,0.44,340,48,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
37,19,Glonass,26.1,0.44,99,57,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
38,4,Glonass,21.7,0.44,28,52,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
39,8,GPS,33.8,0.89,313,31,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
40,10,GPS,23.6,0.89,355,73,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
41,14,GPS,25,0.89,177,23,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
42,15,GPS,23.6,0.89,39,8,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
43,16,GPS,28.1,0.89,229,21,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
44,18,GPS,31.8,0.89,293,6,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
45,20,GPS,29.5,0.89,40,49,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
46,21,GPS,23.8,0.89,85,37,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
47,26,GPS,23.6,0.89,205,8,TORGI-GNSS-20180910T100037.822Z.gpkg,0,Control-50
