id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,1,GPS,37.9,0,216,66,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
2,3,GPS,38.4,0,327,55,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
3,9,GPS,29.2,0,251,16,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
4,22,GPS,33.9,0,12,72,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
5,31,GPS,33.9,0,56,38,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
6,14,Glonass,25.6,-11.31,54,32,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
7,15,Glonass,26.3,-11.31,108,41,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
8,5,Glonass,31.7,-11.31,345,48,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
9,1,GPS,36.2,-1.3,216,66,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
10,3,GPS,39.5,-1.3,327,55,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
11,9,GPS,28.8,-1.3,251,16,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
12,11,GPS,30.4,-1.3,209,36,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
13,14,GPS,24.3,-1.3,50,21,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
14,18,GPS,31.6,-1.3,178,44,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
15,22,GPS,34.1,-1.3,12,72,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
16,23,GPS,24.3,-1.3,262,43,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
17,26,GPS,21.7,-1.3,112,9,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
18,31,GPS,33.7,-1.3,56,38,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
19,14,Glonass,31.2,-12.07,54,32,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
20,15,Glonass,26.6,-12.07,108,41,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
21,5,Glonass,33.6,-12.07,345,48,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
22,20,Glonass,21,-12.07,253,40,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
23,21,Glonass,27.3,-12.07,316,23,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
24,4,Glonass,34.1,-12.07,54,32,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
25,1,GPS,35.6,-0.6,216,66,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
26,3,GPS,39,-0.6,327,55,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
27,9,GPS,31.3,-0.6,251,16,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
28,11,GPS,32.6,-0.6,209,36,TORGI-GNSS-20180908T152654.992Z.gpkg,0,Control-33
