id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,14,Glonass,28.4,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
2,16,Glonass,25.5,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
3,15,Glonass,35.1,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
4,5,Glonass,27,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
5,20,Glonass,28.3,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
6,4,Glonass,24.6,6.5,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
7,1,GPS,38.2,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
8,3,GPS,39.7,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
9,9,GPS,34.5,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
10,11,GPS,27.6,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
11,17,GPS,26.1,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
12,18,GPS,33.2,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
13,22,GPS,37.5,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
14,23,GPS,36.5,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
15,26,GPS,23.1,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
16,31,GPS,29.3,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
17,14,Glonass,25.5,6.5,47,29,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
18,16,Glonass,27.2,6.5,167,15,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
19,15,Glonass,35.5,6.5,97,45,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
20,5,Glonass,33.1,6.5,357,49,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
21,20,Glonass,26.7,6.5,244,35,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
22,4,Glonass,27.2,6.5,63,28,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
23,1,GPS,39.5,-0.32,206,59,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
24,3,GPS,41,-0.32,336,60,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
25,9,GPS,33.9,-0.32,257,20,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
26,11,GPS,32.8,-0.32,205,30,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
27,18,GPS,27.1,-0.32,177,37,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
28,22,GPS,36.4,-0.32,35,73,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
29,23,GPS,35.9,-0.32,271,47,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
30,26,GPS,26.3,-0.32,106,12,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
31,31,GPS,29.6,-0.32,50,34,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
32,14,Glonass,29,6.5,47,29,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
33,16,Glonass,27.6,6.5,167,15,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
34,15,Glonass,34.8,6.5,97,45,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
35,5,Glonass,27,6.5,357,49,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
36,20,Glonass,28.3,6.5,244,35,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
37,4,Glonass,25.4,6.5,63,28,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
38,1,GPS,38.7,-0.32,206,59,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
39,3,GPS,38.9,-0.32,336,60,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
40,9,GPS,31.9,-0.32,257,20,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
41,11,GPS,31.6,-0.32,205,30,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
42,14,GPS,26.5,-0.32,0,0,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
43,17,GPS,24.8,-0.32,288,9,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
44,18,GPS,28.4,-0.32,177,37,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
45,22,GPS,33.2,-0.32,35,73,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
46,23,GPS,35.2,-0.32,271,47,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
47,26,GPS,29.8,-0.32,106,12,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
48,31,GPS,34.5,-0.32,50,34,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
49,3,GPS,38.4,-0.81,336,61,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
50,22,GPS,32.9,-0.81,37,74,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
51,31,GPS,37.6,-0.81,49,33,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
52,14,Glonass,32,-1.35,46,29,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
53,16,Glonass,19.9,-1.35,167,16,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
54,15,Glonass,32.4,-1.35,97,45,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
55,5,Glonass,29.7,-1.35,358,49,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
56,20,Glonass,22.3,-1.35,243,35,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
57,21,Glonass,22.2,-1.35,307,26,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
58,4,Glonass,29.3,-1.35,64,28,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
59,1,GPS,35.2,0.9,205,59,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
60,3,GPS,40.7,0.9,336,61,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
61,11,GPS,29.4,0.9,203,30,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
62,14,GPS,30.8,0.9,53,16,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
63,18,GPS,32.2,0.9,177,36,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
64,22,GPS,36.8,0.9,37,74,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
65,23,GPS,29.9,0.9,272,47,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
66,26,GPS,28.9,0.9,105,13,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
67,31,GPS,38.9,0.9,49,33,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
68,14,Glonass,33.1,-2.97,46,29,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
69,16,Glonass,20.3,-2.97,167,16,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
70,15,Glonass,31.5,-2.97,97,45,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
71,5,Glonass,33,-2.97,358,49,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
72,20,Glonass,26,-2.97,243,35,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
73,21,Glonass,21,-2.97,307,26,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
74,4,Glonass,26.4,-2.97,64,28,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
75,1,GPS,36.3,2.17,205,59,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
76,3,GPS,41.3,2.17,336,61,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
77,9,GPS,32,2.17,257,21,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
78,11,GPS,29.2,2.17,203,30,TORGI-GNSS-20180908T154241.048Z.gpkg,0,Control-37
