id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,43.6,-0.58,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
2,9,Glonass,39,-0.58,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
3,16,Glonass,32.4,-0.58,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
4,20,Glonass,33.9,-0.58,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
5,19,Glonass,29.8,-0.58,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
6,2,GPS,40.3,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
7,5,GPS,32,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
8,6,GPS,34.2,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
9,12,GPS,43.4,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
10,19,GPS,32.4,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
11,24,GPS,36.3,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
12,25,GPS,41.8,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
13,31,GPS,33.5,0.12,0,0,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
14,10,Glonass,40.4,-0.58,329,31,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
15,18,Glonass,34.4,-0.58,37,8,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
16,9,Glonass,38.8,-0.58,316,85,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
17,16,Glonass,33.4,-0.58,150,32,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
18,20,Glonass,36.5,-0.58,253,51,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
19,19,Glonass,34.7,-0.58,11,53,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
20,2,GPS,43,0.12,70,66,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
21,5,GPS,33.3,0.12,133,15,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
22,6,GPS,38.1,0.12,40,21,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
23,12,GPS,45.1,0.12,50,68,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
24,24,GPS,39,0.12,189,38,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
25,25,GPS,45.2,0.12,322,46,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
26,29,GPS,38.8,0.12,267,32,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
27,31,GPS,32.4,0.12,324,2,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
28,10,Glonass,39.7,-0.58,329,31,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
29,18,Glonass,34.9,-0.58,37,8,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
30,9,Glonass,36,-0.58,316,85,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
31,16,Glonass,32.8,-0.58,150,32,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
32,20,Glonass,35.6,-0.58,253,51,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
33,19,Glonass,32.4,-0.58,11,53,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
34,2,GPS,40.1,0.12,70,66,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
35,5,GPS,34.8,0.12,133,15,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
36,6,GPS,37.5,0.12,40,21,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
37,12,GPS,42.7,0.12,50,68,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
38,24,GPS,38.9,0.12,189,38,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
39,25,GPS,45,0.12,322,46,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
40,29,GPS,40.8,0.12,267,32,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
41,31,GPS,31.8,0.12,324,2,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
42,10,Glonass,37.6,-0.58,329,31,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
43,18,Glonass,32.5,-0.58,37,8,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
44,9,Glonass,22.8,-0.58,316,85,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
45,16,Glonass,32,-0.58,150,32,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
46,20,Glonass,31.8,-0.58,253,51,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
47,2,GPS,32.1,0.12,70,66,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
48,5,GPS,26.4,0.12,133,15,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
49,6,GPS,28.4,0.12,40,21,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
50,12,GPS,31.8,0.12,50,68,TORGI-GNSS-20180905T042102.426Z.gpkg,0,Control-68
