id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,5,Glonass,40.7,0,201,52,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
2,4,Glonass,25.5,0,42,69,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
3,10,GPS,42.6,0,282,78,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
4,16,GPS,31.5,0,241,32,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
5,21,GPS,30.7,0,68,47,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
6,27,GPS,33.9,0,312,52,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
7,29,GPS,31.2,0,139,4,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
8,6,Glonass,17.6,0.27,213,12,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
9,18,Glonass,26.6,0.27,129,11,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
10,5,Glonass,27.2,0.27,220,70,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
11,20,Glonass,24.6,0.27,340,48,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
12,19,Glonass,25.1,0.27,99,57,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
13,4,Glonass,28.1,0.27,28,52,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
14,8,GPS,33.3,0.77,313,31,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
15,10,GPS,29,0.77,355,73,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
16,14,GPS,27.4,0.77,177,23,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
17,15,GPS,22.3,0.77,39,8,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
18,16,GPS,31.7,0.77,229,21,TORGI-GNSS-20180910T100647.193Z.gpkg,0,Control-61
