id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,10,Glonass,27.3,0,329,31,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
2,16,Glonass,34.1,0,150,32,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
3,20,Glonass,31.9,0,253,51,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
4,19,Glonass,28.2,0,11,53,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
5,2,GPS,38.2,0,70,66,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
6,5,GPS,26.8,0,133,15,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
7,12,GPS,33.4,0,50,68,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
8,19,GPS,29.4,0,59,7,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
9,24,GPS,33,0,189,38,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
10,25,GPS,43.8,0,322,46,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
11,29,GPS,40,0,267,32,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
12,10,Glonass,32.1,-1.03,329,31,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
13,18,Glonass,23.4,-1.03,37,8,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
14,9,Glonass,21.3,-1.03,316,85,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
15,16,Glonass,36.3,-1.03,150,32,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
16,20,Glonass,32.6,-1.03,253,51,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
17,19,Glonass,31,-1.03,11,53,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
18,2,GPS,38.1,0.22,70,66,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
19,5,GPS,27,0.22,133,15,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
20,6,GPS,28.6,0.22,40,21,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
21,12,GPS,34.2,0.22,50,68,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
22,19,GPS,29.1,0.22,59,7,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
23,24,GPS,31.6,0.22,189,38,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
24,25,GPS,44.3,0.22,322,46,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
25,29,GPS,40.1,0.22,267,32,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
26,31,GPS,31.4,0.22,324,2,TORGI-GNSS-20180905T042051.492Z.gpkg,0,Control-73
