id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72
1,18,Glonass,31.4,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
2,9,Glonass,35.3,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
3,5,Glonass,47.1,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
4,20,Glonass,28,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
5,19,Glonass,31.7,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
6,3,Glonass,34,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
7,4,Glonass,33.8,-0.13,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
8,5,GPS,41,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
9,10,GPS,40.1,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
10,15,GPS,36.1,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
11,16,GPS,35.3,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
12,20,GPS,38.5,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
13,21,GPS,40.3,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
14,25,GPS,43,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
15,26,GPS,31.6,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
16,27,GPS,28.9,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
17,29,GPS,35.8,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
18,31,GPS,25.8,1.18,0,0,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
19,10,Glonass,34,-0.13,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
20,9,Glonass,36,-0.13,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
21,5,Glonass,37.5,-0.13,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
22,20,Glonass,26.7,-0.13,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
23,19,Glonass,35.6,-0.13,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
24,3,Glonass,30.4,-0.13,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
25,4,Glonass,33.4,-0.13,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
26,5,GPS,29.1,1.18,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
27,10,GPS,32.5,1.18,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
28,13,GPS,34.3,1.18,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
29,15,GPS,34,1.18,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
30,16,GPS,35.1,1.18,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
31,20,GPS,35.6,1.18,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
32,21,GPS,41,1.18,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
33,25,GPS,30.8,1.18,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
34,26,GPS,28.3,1.18,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
35,27,GPS,32.1,1.18,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
36,29,GPS,38,1.18,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
37,31,GPS,37.1,1.18,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
38,10,Glonass,29.5,-0.13,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
39,18,Glonass,25.3,-0.13,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
40,5,Glonass,35.6,-0.13,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
41,20,Glonass,28.2,-0.13,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
42,19,Glonass,26.9,-0.13,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
43,3,Glonass,25.5,-0.13,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
44,4,Glonass,34.3,-0.13,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
45,5,GPS,27.8,1.18,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
46,10,GPS,33.3,1.18,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
47,13,GPS,30.6,1.18,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
48,15,GPS,40.5,1.18,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
49,16,GPS,30,1.18,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
50,20,GPS,37.7,1.18,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
51,21,GPS,32.3,1.18,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
52,25,GPS,33.1,1.18,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
53,26,GPS,41.3,1.18,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
54,27,GPS,34.1,1.18,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
55,29,GPS,39.5,1.18,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
56,31,GPS,27.5,1.18,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
57,10,Glonass,25,-0.13,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
58,9,Glonass,22.2,-0.13,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
59,5,Glonass,26.3,-0.13,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
60,3,Glonass,27.9,-0.13,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
61,5,GPS,25.3,1.18,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
62,15,GPS,27.8,1.18,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
63,16,GPS,21.5,1.18,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
64,20,GPS,22.9,1.18,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
65,25,GPS,25.4,1.18,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
66,26,GPS,28.5,1.18,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
67,29,GPS,21.3,1.18,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
68,10,Glonass,23.9,1.45,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
69,18,Glonass,23.8,1.45,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
70,9,Glonass,23.5,1.45,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
71,5,Glonass,27.4,1.45,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
72,20,Glonass,21,1.45,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
73,19,Glonass,22.1,1.45,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
74,3,Glonass,31.4,1.45,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
75,4,Glonass,28.2,1.45,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
76,5,GPS,26.3,1.37,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
77,10,GPS,21.6,1.37,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
78,13,GPS,26.3,1.37,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
79,15,GPS,30.8,1.37,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
80,16,GPS,23.4,1.37,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
81,20,GPS,36.6,1.37,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
82,21,GPS,31.2,1.37,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
83,25,GPS,21.8,1.37,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
84,26,GPS,37.3,1.37,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
85,27,GPS,20.7,1.37,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
86,29,GPS,30.8,1.37,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
87,31,GPS,22.5,1.37,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
88,10,Glonass,26.7,1.07,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
89,18,Glonass,21.9,1.07,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
90,9,Glonass,21.4,1.07,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
91,5,Glonass,27,1.07,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
92,20,Glonass,20.1,1.07,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
93,19,Glonass,25.7,1.07,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
94,3,Glonass,24.7,1.07,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
95,4,Glonass,25.9,1.07,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
96,5,GPS,24.1,0.81,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
97,10,GPS,23.4,0.81,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
98,13,GPS,25.8,0.81,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
99,15,GPS,29.4,0.81,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
100,16,GPS,27.6,0.81,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
101,20,GPS,34.7,0.81,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
102,21,GPS,29.9,0.81,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
103,25,GPS,19.9,0.81,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
104,26,GPS,33.3,0.81,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
105,27,GPS,20.8,0.81,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
106,29,GPS,26.1,0.81,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
107,31,GPS,21.1,0.81,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
108,10,Glonass,27.4,1.26,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
109,18,Glonass,20.1,1.26,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
110,9,Glonass,19.6,1.26,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
111,5,Glonass,25.7,1.26,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
112,20,Glonass,18.4,1.26,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
113,19,Glonass,24.9,1.26,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
114,3,Glonass,23.9,1.26,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
115,4,Glonass,27.8,1.26,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
116,5,GPS,25,0.92,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
117,10,GPS,23.7,0.92,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
118,13,GPS,25.1,0.92,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
119,15,GPS,30.6,0.92,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
120,16,GPS,26.3,0.92,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
121,20,GPS,34.4,0.92,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
122,21,GPS,30.5,0.92,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
123,25,GPS,18.5,0.92,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
124,26,GPS,33.4,0.92,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
125,27,GPS,20.4,0.92,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
126,29,GPS,23.9,0.92,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
127,31,GPS,19.5,0.92,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
128,10,Glonass,23.5,0.98,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
129,18,Glonass,16.9,0.98,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
130,9,Glonass,18.3,0.98,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
131,5,Glonass,21.7,0.98,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
132,20,Glonass,17.4,0.98,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
133,19,Glonass,23.3,0.98,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
134,3,Glonass,19.2,0.98,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
135,4,Glonass,27.9,0.98,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
136,5,GPS,25.6,1.63,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
137,10,GPS,27.3,1.63,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
138,13,GPS,22.8,1.63,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
139,15,GPS,30.9,1.63,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
140,16,GPS,24,1.63,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
141,20,GPS,33.2,1.63,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
142,21,GPS,31.2,1.63,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
143,25,GPS,17.7,1.63,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
144,26,GPS,30.7,1.63,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
145,27,GPS,21,1.63,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
146,29,GPS,24.6,1.63,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
147,31,GPS,18.2,1.63,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
148,9,Beidou,22.8,1.44,105,31,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
149,16,Beidou,23.1,1.44,81,32,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
150,10,Glonass,22.3,0.49,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
151,18,Glonass,16.9,0.49,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
152,9,Glonass,17.2,0.49,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
153,5,Glonass,21.7,0.49,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
154,20,Glonass,16.3,0.49,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
155,19,Glonass,23.3,0.49,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
156,3,Glonass,19.2,0.49,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
157,4,Glonass,27.6,0.49,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
158,5,GPS,24.7,0.83,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
159,10,GPS,22.7,0.83,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
160,13,GPS,22.5,0.83,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
161,15,GPS,30.2,0.83,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
162,16,GPS,26.1,0.83,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
163,20,GPS,33.4,0.83,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
164,21,GPS,30.9,0.83,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
165,25,GPS,16.9,0.83,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
166,26,GPS,30.5,0.83,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
167,27,GPS,19,0.83,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
168,29,GPS,25.3,0.83,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
169,31,GPS,17.1,0.83,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
170,9,Beidou,21.8,0.61,105,31,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
171,13,Beidou,17.9,0.61,67,25,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
172,16,Beidou,24.2,0.61,81,32,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
173,10,Glonass,21.6,-0.06,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
174,18,Glonass,16.9,-0.06,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
175,9,Glonass,16.7,-0.06,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
176,5,Glonass,21.7,-0.06,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
177,20,Glonass,15.9,-0.06,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
178,19,Glonass,22.1,-0.06,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
179,3,Glonass,19.2,-0.06,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
180,4,Glonass,26.7,-0.06,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
181,5,GPS,24.6,0.34,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
182,10,GPS,21.2,0.34,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
183,13,GPS,22.6,0.34,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
184,15,GPS,29.9,0.34,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
185,16,GPS,26.7,0.34,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
186,20,GPS,32.8,0.34,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
187,21,GPS,30.1,0.34,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
188,25,GPS,16.5,0.34,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
189,26,GPS,29.8,0.34,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
190,27,GPS,18.7,0.34,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
191,29,GPS,26.5,0.34,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
192,31,GPS,16.4,0.34,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
193,5,Beidou,21,0.25,149,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
194,9,Beidou,21.3,0.25,105,31,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
195,13,Beidou,16.7,0.25,67,25,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
196,16,Beidou,24.3,0.25,81,32,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
197,10,Glonass,21.5,-0.27,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
198,18,Glonass,16.9,-0.27,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
199,9,Glonass,17,-0.27,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
200,5,Glonass,21.7,-0.27,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
201,20,Glonass,15.2,-0.27,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
202,19,Glonass,20.6,-0.27,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
203,3,Glonass,19.2,-0.27,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
204,4,Glonass,27.5,-0.27,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
205,5,GPS,24.8,0.22,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
206,10,GPS,22,0.22,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
207,13,GPS,21.4,0.22,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
208,15,GPS,30.6,0.22,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
209,16,GPS,26.5,0.22,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
210,20,GPS,33,0.22,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
211,21,GPS,30.2,0.22,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
212,25,GPS,16.1,0.22,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
213,26,GPS,29.8,0.22,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
214,27,GPS,19,0.22,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
215,29,GPS,27.1,0.22,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
216,31,GPS,15.6,0.22,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
217,5,Beidou,21.3,0.07,149,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
218,9,Beidou,20.9,0.07,105,31,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
219,13,Beidou,16.8,0.07,67,25,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
220,16,Beidou,22.9,0.07,81,32,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
221,10,Glonass,22.2,0.35,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
222,18,Glonass,16.9,0.35,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
223,9,Glonass,16.9,0.35,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
224,5,Glonass,21.7,0.35,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
225,20,Glonass,15.5,0.35,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
226,19,Glonass,22.1,0.35,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
227,3,Glonass,19.2,0.35,36,23,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
228,4,Glonass,27.7,0.35,101,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
229,5,GPS,24.4,0.68,37,4,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
230,10,GPS,23.4,0.68,202,24,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
231,13,GPS,21.5,0.68,68,8,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
232,15,GPS,31,0.68,106,21,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
233,16,GPS,26.8,0.68,312,30,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
234,20,GPS,33.1,0.68,198,52,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
235,21,GPS,30.8,0.68,326,66,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
236,25,GPS,15.8,0.68,167,16,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
237,26,GPS,30.4,0.68,282,48,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
238,27,GPS,18,0.68,305,1,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
239,29,GPS,27.2,0.68,91,49,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
240,31,GPS,15.5,0.68,234,3,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
241,10,Glonass,22.1,0.29,298,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
242,18,Glonass,16.9,0.29,80,17,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
243,9,Glonass,16.8,0.29,240,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
244,5,Glonass,21.7,0.29,164,26,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
245,20,Glonass,14.4,0.29,312,29,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
246,19,Glonass,21.7,0.29,28,47,TORGI-GNSS-20180911T075459.768Z.gpkg,0,Control-72,,,
