id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,2,Glonass,37.9,0.62,333,40,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
2,18,Glonass,33.3,0.62,317,11,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
3,12,Glonass,31,0.62,151,58,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
4,11,Glonass,36.4,0.62,54,51,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
5,1,Glonass,33.3,0.62,67,46,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
6,24,Glonass,23.6,0.62,222,6,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
7,17,Glonass,27.6,0.62,268,18,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
8,1,GPS,30.5,0.3,191,26,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
9,3,GPS,42.4,0.3,78,78,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
10,6,GPS,27.8,0.3,312,19,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
11,7,GPS,34.9,0.3,215,18,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
12,9,GPS,25.7,0.3,288,39,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
13,16,GPS,34.1,0.3,106,24,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
14,18,GPS,23.3,0.3,174,7,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
15,22,GPS,37.6,0.3,123,58,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
16,23,GPS,31.2,0.3,323,60,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
17,26,GPS,37.5,0.3,74,24,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
18,31,GPS,31.9,0.3,40,8,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
19,10,Glonass,27.3,0.62,23,4,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
20,2,Glonass,40.3,0.62,333,40,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
21,18,Glonass,35.7,0.62,317,11,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
22,12,Glonass,35.5,0.62,151,58,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
23,11,Glonass,36.8,0.62,54,51,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
24,1,Glonass,31.8,0.62,67,46,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
25,17,Glonass,30.6,0.62,268,18,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
26,1,GPS,41.2,0.3,191,26,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
27,3,GPS,34.7,0.3,78,78,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
28,6,GPS,29.7,0.3,312,19,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
29,7,GPS,32.3,0.3,215,18,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
30,9,GPS,32.3,0.3,288,39,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
31,16,GPS,36.4,0.3,106,24,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
32,22,GPS,40.5,0.3,123,58,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
33,23,GPS,41.2,0.3,323,60,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
34,26,GPS,31.5,0.3,74,24,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
35,31,GPS,33.3,0.3,40,8,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
36,10,Glonass,29.7,0.62,23,4,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
37,2,Glonass,41.3,0.62,333,40,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
38,18,Glonass,39.2,0.62,317,11,TORGI-GNSS-20180904T171027.789Z.gpkg,0,Control-27
