id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,23,Glonass,33.3,0,23,50,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
2,16,GPS,33,0,305,36,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
3,20,GPS,32.9,0,201,62,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
4,21,GPS,31.1,0,347,65,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
5,29,GPS,39.7,0,104,43,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
6,14,Glonass,32.2,0.84,285,24,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
7,13,Glonass,23.7,0.84,232,17,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
8,1,Glonass,23.1,0.84,156,42,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
9,24,Glonass,26,0.84,319,32,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
10,23,Glonass,33.3,0.84,23,50,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
11,8,Glonass,30.4,0.84,77,53,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
12,10,GPS,31.8,0.12,205,33,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
13,13,GPS,28.5,0.12,60,9,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
14,15,GPS,40.1,0.12,98,25,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
15,16,GPS,33.3,0.12,305,36,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
16,20,GPS,37.8,0.12,201,62,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
17,21,GPS,32.8,0.12,347,65,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
18,25,GPS,20.5,0.12,167,8,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
19,26,GPS,35.6,0.12,268,49,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
20,29,GPS,39.7,0.12,104,43,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
21,14,Glonass,32.2,-1.01,285,24,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
22,22,Glonass,28.2,-1.01,85,16,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
23,13,Glonass,23.8,-1.01,232,17,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
24,1,Glonass,21,-1.01,156,42,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
25,24,Glonass,17.5,-1.01,319,32,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
26,23,Glonass,37.7,-1.01,23,50,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
27,7,Glonass,20.9,-1.01,30,16,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
28,8,Glonass,33.1,-1.01,77,53,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
29,10,GPS,25.7,-1.62,205,33,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
30,13,GPS,23.3,-1.62,60,9,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
31,15,GPS,40.6,-1.62,98,25,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
32,16,GPS,30.6,-1.62,305,36,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
33,20,GPS,36.5,-1.62,201,62,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
34,21,GPS,34.2,-1.62,347,65,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
35,25,GPS,17.8,-1.62,167,8,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
36,26,GPS,26,-1.62,268,49,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
37,29,GPS,40.7,-1.62,104,43,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
38,14,Glonass,32.2,0.14,285,24,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
39,22,Glonass,27.9,0.14,85,16,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
40,13,Glonass,23.6,0.14,232,17,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
41,15,Glonass,17.8,0.14,324,11,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
42,1,Glonass,21.1,0.14,156,42,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
43,24,Glonass,15.8,0.14,319,32,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
44,23,Glonass,36.7,0.14,23,50,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
45,7,Glonass,18.6,0.14,30,16,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
46,8,Glonass,32.2,0.14,77,53,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
47,10,GPS,27.2,-0.56,205,33,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
48,13,GPS,20.7,-0.56,60,9,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
49,15,GPS,40.6,-0.56,98,25,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
50,16,GPS,31.2,-0.56,305,36,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
51,20,GPS,37,-0.56,201,62,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
52,21,GPS,34.2,-0.56,347,65,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
53,25,GPS,16.8,-0.56,167,8,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
54,26,GPS,25.5,-0.56,268,49,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
55,29,GPS,41.1,-0.56,104,43,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
56,14,Glonass,32.2,0.26,285,24,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
57,22,Glonass,27.4,0.26,85,16,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
58,13,Glonass,26,0.26,232,17,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
59,15,Glonass,16.8,0.26,324,11,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
60,1,Glonass,21.6,0.26,156,42,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
61,24,Glonass,15.8,0.26,319,32,TORGI-GNSS-20180907T083045.676Z.gpkg,0,Control-74
