id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,9,Glonass,37.9,0,338,61,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
2,16,Glonass,30.8,0,132,52,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
3,20,Glonass,29.1,0,226,35,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
4,2,GPS,35.5,0,123,66,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
5,12,GPS,29.7,0,0,0,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
6,24,GPS,38.3,0,201,57,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
7,25,GPS,34.5,0,310,30,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
8,29,GPS,38.4,0,250,20,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
9,32,GPS,33.5,0,298,5,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
10,5,Beidou,34.8,0,150,47,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
11,11,Beidou,34.7,0,319,78,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
12,10,Glonass,26.4,-2.15,326,11,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
13,9,Glonass,37.9,-2.15,338,61,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
14,16,Glonass,30.8,-2.15,132,52,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
15,20,Glonass,29.1,-2.15,226,35,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
16,19,Glonass,25.6,-2.15,343,74,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
17,2,GPS,37.9,-0.07,123,66,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
18,6,GPS,19.7,-0.07,50,36,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
19,12,GPS,29.7,-0.07,0,0,TORGI-GNSS-20180905T033933.821Z.gpkg,0,Control-69
