id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID
1,9,Glonass,25.4,0,217,2,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
2,5,Glonass,34.9,0,147,63,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
3,20,Glonass,23.2,0,348,48,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
4,19,Glonass,29.9,0,77,39,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
5,4,Glonass,34.8,0,43,45,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
6,10,GPS,37.7,0,215,54,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
7,13,GPS,29.3,0,42,7,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
8,15,GPS,39.6,0,75,28,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
9,16,GPS,34.7,0,278,43,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
10,20,GPS,34.8,0,222,84,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
11,21,GPS,35.3,0,28,60,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
12,26,GPS,37.3,0,239,41,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
13,29,GPS,34.3,0,122,28,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
14,10,Glonass,17.9,-0.61,262,15,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
15,9,Glonass,24.3,-0.61,217,2,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
16,5,Glonass,28,-0.61,147,63,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
17,20,Glonass,17.9,-0.61,348,48,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
18,19,Glonass,30.3,-0.61,77,39,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
19,4,Glonass,33.7,-0.61,43,45,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
20,10,GPS,32.4,-0.28,215,54,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
21,13,GPS,27.5,-0.28,42,7,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
22,15,GPS,37.2,-0.28,75,28,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
23,16,GPS,30.4,-0.28,278,43,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
24,20,GPS,33.5,-0.28,222,84,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
25,21,GPS,30.7,-0.28,28,60,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
26,26,GPS,36.5,-0.28,239,41,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
27,27,GPS,22.9,-0.28,314,24,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
28,29,GPS,29.8,-0.28,122,28,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
29,20,Beidou,31.3,-0.14,0,0,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
30,10,Glonass,16.9,-1.49,262,15,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
31,9,Glonass,22.8,-1.49,217,2,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
32,5,Glonass,26.5,-1.49,147,63,TORGI-GNSS-20180911T085859.548Z.gpkg,0,Control-30
