id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180909T123155.803Z.gpkg,0,Control-62
,,,,,,,TORGI-GNSS-20180909T123155.803Z.gpkg,0,Control-62,,,
